ID,OrderQty,UnitPrice,LineTotal,ProductID,SalesOrderID
24555,2,20.1865,40.373,711,48734
24556,5,44.994,224.97,852,48734
24557,1,209.256,209.256,814,48734
24558,4,22.794,91.176,863,48734
24559,5,469.794,2348.97,769,48735
24560,2,600.2625,1200.525,797,48735
24561,5,469.794,2348.97,766,48735
24562,6,600.2625,3601.575,800,48735
24563,2,1308.9375,2617.875,792,48735
24564,2,1466.01,2932.02,789,48735
24565,6,600.2625,3601.575,799,48735
24566,7,469.794,3288.558,770,48735
24567,5,1466.01,7330.05,790,48735
24568,5,469.794,2348.97,767,48735
24569,3,469.794,1409.382,764,48735
24570,3,1308.9375,3926.8125,796,48735
24571,5,469.794,2348.97,761,48735
24572,5,1466.01,7330.05,791,48735
24573,6,20.1865,121.119,711,48735
24574,2,20.1865,40.373,708,48735
24575,5,469.794,2348.97,765,48735
24576,3,600.2625,1800.7875,798,48735
24577,7,469.794,3288.558,759,48735
24578,5,1308.9375,6544.6875,794,48735
24579,2,469.794,939.588,763,48735
24580,8,469.794,3758.352,760,48735
24581,5,469.794,2348.97,762,48735
24582,1,1308.9375,1308.9375,793,48735
24583,7,1308.9375,9162.5625,795,48735
24584,3,600.2625,1800.7875,801,48735
24585,1,33.7745,33.7745,809,48736
24586,1,600.2625,600.2625,800,48737
24587,6,53.994,323.964,856,48737
24588,1,469.794,469.794,766,48737
24589,2,469.794,939.588,765,48738
24590,3,469.794,1409.382,761,48738
24591,1,469.794,469.794,762,48738
24592,1,469.794,469.794,760,48738
24593,2,209.256,418.512,814,48739
24594,1,141.615,141.615,824,48739
24595,4,1242.8518,4971.4072,781,48739
24596,12,22.0342,259.122192,862,48739
24597,2,1229.4589,2458.9178,784,48739
24598,5,22.794,113.97,863,48739
24599,3,196.329,588.987,825,48739
24600,1,209.256,209.256,832,48739
24601,2,647.994,1295.988,786,48739
24602,2,1242.8518,2485.7036,780,48739
24603,3,1229.4589,3688.3767,783,48739
24604,1,33.7745,33.7745,809,48739
24605,2,647.994,1295.988,788,48739
24606,4,647.994,2591.976,785,48739
24607,2,469.794,939.588,768,48740
24608,3,469.794,1409.382,769,48740
24609,4,469.794,1879.176,770,48740
24610,4,469.794,1879.176,765,48740
24611,7,469.794,3288.558,766,48740
24612,8,469.794,3758.352,767,48740
24613,4,469.794,1879.176,762,48740
24614,3,469.794,1409.382,763,48740
24615,5,469.794,2348.97,764,48740
24616,8,469.794,3758.352,759,48740
24617,7,469.794,3288.558,760,48740
24618,2,469.794,939.588,761,48740
24619,1,600.2625,600.2625,797,48740
24620,3,600.2625,1800.7875,798,48740
24621,3,600.2625,1800.7875,799,48740
24622,1,600.2625,600.2625,800,48740
24623,5,1308.9375,6544.6875,793,48740
24624,7,1308.9375,9162.5625,794,48740
24625,5,1308.9375,6544.6875,795,48740
24626,5,1308.9375,6544.6875,796,48740
24627,5,1466.01,7330.05,789,48740
24628,5,1466.01,7330.05,790,48740
24629,2,1466.01,2932.02,791,48740
24630,2,1308.9375,2617.875,792,48740
24631,4,67.539,270.156,826,48740
24632,3,469.794,1409.382,770,48741
24633,8,469.794,3758.352,761,48741
24634,5,1308.9375,6544.6875,793,48741
24635,1,202.332,202.332,725,48741
24636,7,600.2625,4201.8375,798,48741
24637,2,183.9382,367.8764,738,48741
24638,5,324.4527,1622.2635,835,48741
24639,1,469.794,469.794,764,48741
24640,5,600.2625,3001.3125,801,48741
24641,2,67.539,135.078,826,48741
24642,1,469.794,469.794,768,48741
24643,4,469.794,1879.176,762,48741
24644,3,469.794,1409.382,763,48741
24645,7,469.794,3288.558,760,48741
24646,1,469.794,469.794,766,48741
24647,4,600.2625,2401.05,797,48741
24648,3,202.332,606.996,729,48741
24649,3,1466.01,4398.03,789,48741
24650,5,53.994,269.97,857,48741
24651,2,35.994,71.988,841,48741
24652,3,14.1289,42.3867,858,48741
24653,2,22.794,45.588,863,48742
24654,3,209.256,627.768,814,48743
24655,7,33.7745,236.4215,809,48744
24656,11,59.3282,639.557996,806,48744
24657,5,24.2945,121.4725,808,48744
24658,3,141.615,424.845,824,48744
24659,4,209.256,837.024,832,48744
24660,2,36.447,72.894,815,48744
24661,4,196.329,785.316,825,48744
24662,4,209.256,837.024,831,48744
24663,2,744.2727,1488.5454,748,48744
24664,4,1229.4589,4917.8356,783,48744
24665,4,1242.8518,4971.4072,779,48744
24666,1,736.1455,736.1455,743,48744
24667,3,137.694,413.082,804,48744
24668,2,22.794,45.588,862,48744
24669,2,1229.4589,2458.9178,782,48744
24670,6,44.994,269.964,852,48745
24671,2,33.7745,67.549,809,48745
24672,2,28.8404,57.6808,714,48745
24673,3,209.256,627.768,831,48745
24674,8,5.1865,41.492,712,48745
24675,5,15,75,843,48745
24676,2,53.994,107.988,856,48745
24677,7,14.1289,98.9023,859,48745
24678,3,736.1455,2208.4365,743,48745
24679,2,36.447,72.894,815,48745
24680,6,61.374,368.244,806,48745
24681,6,28.8404,173.0424,715,48745
24682,1,209.256,209.256,832,48745
24683,1,44.994,44.994,854,48745
24684,2,20.1865,40.373,711,48745
24685,4,141.615,566.46,824,48745
24686,2,20.1865,40.373,708,48745
24687,2,1229.4589,2458.9178,782,48745
24688,1,744.2727,744.2727,748,48745
24689,3,20.1865,60.5595,707,48745
24690,3,137.694,413.082,804,48745
24691,4,22.794,91.176,863,48745
24692,3,11.994,35.982,844,48745
24693,9,647.994,5831.946,788,48746
24694,4,28.8404,115.3616,715,48746
24695,2,44.994,89.988,854,48746
24696,8,1229.4589,9835.6712,782,48746
24697,3,1229.4589,3688.3767,784,48746
24698,5,196.329,981.645,825,48746
24699,7,1242.8518,8699.9626,779,48746
24700,8,1242.8518,9942.8144,781,48746
24701,2,647.994,1295.988,786,48746
24702,4,33.7745,135.098,809,48746
24703,8,1229.4589,9835.6712,783,48746
24704,6,141.615,849.69,824,48746
24705,2,209.256,418.512,832,48746
24706,2,44.994,89.988,852,48746
24707,9,22.794,205.146,863,48746
24708,6,22.794,136.764,862,48746
24709,1,647.994,647.994,785,48746
24710,11,1201.4234,12951.34425,780,48746
24711,3,5.1865,15.5595,712,48746
24712,9,647.994,5831.946,787,48746
24713,4,22.794,91.176,863,48747
24714,4,1229.4589,4917.8356,782,48747
24715,3,1229.4589,3688.3767,783,48747
24716,1,22.794,22.794,861,48747
24717,1,22.794,22.794,862,48747
24718,1,1229.4589,1229.4589,782,48748
24719,4,22.794,91.176,862,48748
24720,8,22.794,182.352,863,48748
24721,2,22.794,45.588,861,48748
24722,2,469.794,939.588,761,48749
24723,1,469.794,469.794,760,48749
24724,1,469.794,469.794,763,48749
24725,3,469.794,1409.382,770,48749
24726,1,5.1865,5.1865,712,48750
24727,6,20.1865,121.119,711,48750
24728,1,28.8404,28.8404,716,48750
24729,2,600.2625,1200.525,801,48750
24730,4,202.332,809.328,726,48750
24731,6,469.794,2818.764,760,48750
24732,1,35.994,35.994,850,48750
24733,4,11.994,47.976,844,48750
24734,5,202.332,1011.66,730,48750
24735,3,20.1865,60.5595,707,48750
24736,9,44.994,404.946,854,48750
24737,5,14.1289,70.6445,858,48750
24738,3,53.994,161.982,856,48750
24739,3,469.794,1409.382,761,48750
24740,6,600.2625,3601.575,798,48750
24741,3,469.794,1409.382,764,48750
24742,15,430.6445,6136.684125,770,48750
24743,3,469.794,1409.382,763,48750
24744,2,28.8404,57.6808,714,48750
24745,5,469.794,2348.97,768,48750
24746,6,469.794,2818.764,765,48750
24747,2,1466.01,2932.02,790,48750
24748,2,198.036,396.072,820,48750
24749,8,202.332,1618.656,729,48750
24750,5,324.4527,1622.2635,835,48750
24751,5,600.2625,3001.3125,797,48750
24752,3,35.994,107.982,849,48750
24753,5,20.1865,100.9325,708,48750
24754,5,53.994,269.97,855,48750
24755,4,67.539,270.156,826,48750
24756,2,183.9382,367.8764,722,48750
24757,5,15,75,843,48750
24758,3,1308.9375,3926.8125,793,48750
24759,3,324.4527,973.3581,822,48750
24760,5,44.994,224.97,852,48750
24761,2,1466.01,2932.02,789,48750
24762,4,324.4527,1297.8108,836,48750
24763,2,35.994,71.988,841,48750
24764,1,469.794,469.794,762,48750
24765,4,28.8404,115.3616,715,48750
24766,3,183.9382,551.8146,738,48750
24767,3,14.1289,42.3867,859,48750
24768,4,1308.9375,5235.75,794,48750
24769,7,202.332,1416.324,725,48750
24770,3,1466.01,4398.03,790,48751
24771,3,469.794,1409.382,764,48751
24772,5,469.794,2348.97,766,48751
24773,3,469.794,1409.382,761,48751
24774,1,600.2625,600.2625,800,48751
24775,3,44.994,134.982,854,48751
24776,5,1466.01,7330.05,789,48751
24777,1,469.794,469.794,769,48751
24778,1,1466.01,1466.01,791,48751
24779,4,5.1865,20.746,712,48751
24780,1,1308.9375,1308.9375,792,48751
24781,2,469.794,939.588,759,48751
24782,2,600.2625,1200.525,801,48751
24783,2,469.794,939.588,763,48751
24784,4,1308.9375,5235.75,793,48751
24785,4,600.2625,2401.05,798,48751
24786,3,469.794,1409.382,762,48751
24787,2,469.794,939.588,768,48751
24788,2,20.1865,40.373,708,48751
24789,2,469.794,939.588,767,48751
24790,1,600.2625,600.2625,799,48751
24791,5,28.8404,144.202,715,48751
24792,2,1308.9375,2617.875,794,48751
24793,1,44.994,44.994,852,48751
24794,1,20.1865,20.1865,711,48751
24795,4,600.2625,2401.05,797,48751
24796,1,1308.9375,1308.9375,795,48751
24797,1,647.994,647.994,788,48752
24798,3,196.329,588.987,825,48753
24799,3,647.994,1943.982,786,48753
24800,2,647.994,1295.988,788,48753
24801,4,1229.4589,4917.8356,782,48753
24802,4,1242.8518,4971.4072,780,48753
24803,3,1229.4589,3688.3767,784,48753
24804,9,22.794,205.146,863,48753
24805,6,647.994,3887.964,787,48753
24806,1,141.615,141.615,824,48753
24807,5,33.7745,168.8725,809,48753
24808,6,1242.8518,7457.1108,781,48753
24809,2,209.256,418.512,832,48753
24810,1,647.994,647.994,785,48753
24811,1,1229.4589,1229.4589,782,48754
24812,4,44.994,179.976,854,48754
24813,1,1242.8518,1242.8518,779,48754
24814,3,14.1289,42.3867,859,48754
24815,5,209.256,1046.28,814,48754
24816,1,744.2727,744.2727,742,48754
24817,2,1229.4589,2458.9178,783,48754
24818,2,137.694,275.388,804,48754
24819,1,24.2945,24.2945,808,48754
24820,3,35.994,107.982,841,48754
24821,1,209.256,209.256,831,48754
24822,3,53.994,161.982,855,48754
24823,2,647.994,1295.988,785,48754
24824,2,20.1865,40.373,708,48754
24825,3,196.329,588.987,825,48754
24826,1,22.794,22.794,862,48754
24827,3,35.994,107.982,849,48754
24828,2,1242.8518,2485.7036,781,48754
24829,2,736.1455,1472.291,747,48754
24830,5,141.615,708.075,824,48754
24831,2,1242.8518,2485.7036,780,48754
24832,3,33.7745,101.3235,809,48754
24833,4,22.794,91.176,863,48754
24834,2,36.447,72.894,815,48754
24835,2,744.2727,1488.5454,748,48754
24836,5,11.994,59.97,844,48754
24837,4,5.1865,20.746,712,48754
24838,4,28.8404,115.3616,715,48754
24839,1,28.8404,28.8404,714,48754
24840,5,15,75,843,48754
24841,6,20.1865,121.119,707,48754
24842,6,44.994,269.964,852,48754
24843,3,209.256,627.768,832,48754
24844,2,647.994,1295.988,787,48754
24845,1,14.1289,14.1289,858,48754
24846,3,53.994,161.982,856,48754
24847,4,20.1865,80.746,711,48754
24848,4,28.8404,115.3616,716,48754
24849,1,647.994,647.994,786,48754
24850,2,647.994,1295.988,788,48754
24851,1,736.1455,736.1455,743,48754
24852,2,33.7745,67.549,809,48755
24853,2,1229.4589,2458.9178,784,48755
24854,1,647.994,647.994,788,48755
24855,2,647.994,1295.988,786,48755
24856,2,209.256,418.512,832,48755
24857,1,209.256,209.256,814,48755
24858,2,1242.8518,2485.7036,780,48755
24859,10,22.794,227.94,863,48755
24860,3,44.994,134.982,852,48755
24861,1,196.329,196.329,825,48755
24862,2,28.8404,57.6808,715,48755
24863,4,1229.4589,4917.8356,782,48755
24864,5,1229.4589,6147.2945,783,48755
24865,14,22.0342,302.309224,862,48755
24866,5,647.994,3239.97,785,48755
24867,3,647.994,1943.982,787,48755
24868,2,5.1865,10.373,712,48755
24869,5,44.994,224.97,854,48755
24870,1,647.994,647.994,786,48756
24871,3,22.794,68.382,862,48757
24872,4,44.994,179.976,854,48757
24873,3,209.256,627.768,814,48757
24874,4,28.8404,115.3616,715,48757
24875,15,20.8945,297.746625,863,48757
24876,4,1242.8518,4971.4072,781,48757
24877,2,196.329,392.658,825,48757
24878,3,1229.4589,3688.3767,782,48757
24879,1,209.256,209.256,832,48757
24880,7,1242.8518,8699.9626,780,48757
24881,3,647.994,1943.982,788,48757
24882,3,44.994,134.982,852,48757
24883,4,141.615,566.46,824,48757
24884,4,1229.4589,4917.8356,783,48757
24885,10,1242.8518,12428.518,779,48757
24886,10,1229.4589,12294.589,784,48757
24887,3,5.1865,15.5595,712,48757
24888,6,647.994,3887.964,786,48757
24889,4,647.994,2591.976,787,48757
24890,9,647.994,5831.946,785,48757
24891,6,22.794,136.764,863,48758
24892,3,53.994,161.982,855,48758
24893,2,35.994,71.988,841,48758
24894,4,20.1865,80.746,711,48758
24895,3,1229.4589,3688.3767,783,48758
24896,1,744.2727,744.2727,748,48758
24897,1,736.1455,736.1455,747,48758
24898,6,1242.8518,7457.1108,781,48758
24899,3,15,45,843,48758
24900,5,44.994,224.97,854,48758
24901,4,61.374,245.496,806,48758
24902,3,1242.8518,3728.5554,780,48758
24903,3,28.8404,86.5212,715,48758
24904,2,209.256,418.512,831,48758
24905,1,196.329,196.329,825,48758
24906,1,736.1455,736.1455,743,48758
24907,5,647.994,3239.97,786,48758
24908,1,74.838,74.838,807,48758
24909,2,1229.4589,2458.9178,782,48758
24910,10,35.994,359.94,849,48758
24911,5,14.1289,70.6445,859,48758
24912,5,647.994,3239.97,785,48758
24913,3,1229.4589,3688.3767,784,48758
24914,1,141.615,141.615,824,48758
24915,2,647.994,1295.988,787,48758
24916,4,20.1865,80.746,708,48758
24917,1,209.256,209.256,814,48758
24918,1,647.994,647.994,788,48758
24919,4,53.994,215.976,856,48758
24920,3,20.1865,60.5595,707,48758
24921,3,137.694,413.082,804,48758
24922,8,5.1865,41.492,712,48758
24923,5,44.994,224.97,852,48758
24924,2,24.2945,48.589,808,48758
24925,1,28.8404,28.8404,714,48758
24926,2,1242.8518,2485.7036,779,48758
24927,4,28.8404,115.3616,716,48758
24928,3,744.2727,2232.8181,742,48758
24929,1,36.447,36.447,815,48758
24930,5,11.994,59.97,844,48758
24931,1,1229.4589,1229.4589,782,48759
24932,2,22.794,45.588,861,48759
24933,5,22.794,113.97,863,48760
24934,3,28.8404,86.5212,715,48760
24935,6,1242.8518,7457.1108,780,48760
24936,2,647.994,1295.988,786,48760
24937,1,647.994,647.994,788,48760
24938,4,1242.8518,4971.4072,779,48760
24939,2,1229.4589,2458.9178,784,48760
24940,1,53.994,53.994,856,48760
24941,1,141.615,141.615,824,48760
24942,1,35.994,35.994,849,48760
24943,3,33.7745,101.3235,809,48760
24944,5,196.329,981.645,825,48760
24945,3,5.1865,15.5595,712,48760
24946,2,44.994,89.988,852,48760
24947,9,22.794,205.146,862,48760
24948,8,44.994,359.952,854,48760
24949,1,20.1865,20.1865,711,48760
24950,2,1229.4589,2458.9178,782,48760
24951,1,209.256,209.256,814,48760
24952,5,14.1289,70.6445,859,48761
24953,2,202.332,404.664,729,48761
24954,4,469.794,1879.176,768,48761
24955,3,469.794,1409.382,760,48761
24956,8,53.994,431.952,856,48761
24957,6,15,90,843,48761
24958,1,20.1865,20.1865,711,48761
24959,5,600.2625,3001.3125,801,48761
24960,2,469.794,939.588,770,48761
24961,2,28.8404,57.6808,715,48761
24962,5,11.994,59.97,844,48761
24963,3,44.994,134.982,852,48761
24964,3,469.794,1409.382,761,48761
24965,3,67.539,202.617,826,48761
24966,3,28.8404,86.5212,716,48761
24967,5,28.8404,144.202,714,48761
24968,4,20.1865,80.746,707,48761
24969,6,53.994,323.964,855,48761
24970,8,469.794,3758.352,765,48761
24971,2,1466.01,2932.02,790,48761
24972,1,202.332,202.332,726,48761
24973,1,324.4527,324.4527,836,48761
24974,3,20.1865,60.5595,708,48761
24975,2,183.9382,367.8764,738,48761
24976,1,202.332,202.332,730,48761
24977,1,35.994,35.994,841,48761
24978,2,1466.01,2932.02,789,48761
24979,1,600.2625,600.2625,797,48761
24980,5,44.994,224.97,854,48761
24981,7,324.4527,2271.1689,835,48761
24982,3,202.332,606.996,725,48761
24983,1,1308.9375,1308.9375,793,48761
24984,1,1308.9375,1308.9375,794,48761
24985,3,469.794,1409.382,766,48761
24986,8,5.1865,41.492,712,48761
24987,2,35.994,71.988,849,48761
24988,2,469.794,939.588,770,48762
24989,1,469.794,469.794,761,48762
24990,2,469.794,939.588,762,48762
24991,1,469.794,469.794,763,48762
24992,2,11.994,23.988,844,48763
24993,5,15,75,843,48763
24994,5,28.8404,144.202,715,48763
24995,4,14.1289,56.5156,859,48763
24996,3,20.1865,60.5595,708,48763
24997,8,20.1865,161.492,711,48763
24998,6,53.994,323.964,855,48763
24999,2,53.994,107.988,856,48763
25000,5,44.994,224.97,852,48763
25001,5,28.8404,144.202,714,48763
25002,4,469.794,1879.176,762,48763
25003,5,20.1865,100.9325,707,48763
25004,4,35.994,143.976,841,48763
25005,2,469.794,939.588,770,48763
25006,1,28.8404,28.8404,716,48763
25007,7,35.994,251.958,849,48763
25008,3,44.994,134.982,854,48763
25009,3,600.2625,1800.7875,798,48764
25010,3,198.036,594.108,820,48764
25011,5,469.794,2348.97,763,48764
25012,10,469.794,4697.94,760,48764
25013,6,183.9382,1103.6292,738,48764
25014,3,469.794,1409.382,766,48764
25015,2,469.794,939.588,768,48764
25016,3,202.332,606.996,730,48764
25017,1,324.4527,324.4527,822,48764
25018,5,35.994,179.97,850,48764
25019,1,53.994,53.994,857,48764
25020,5,324.4527,1622.2635,835,48764
25021,2,1466.01,2932.02,790,48764
25022,1,20.1865,20.1865,707,48764
25023,7,469.794,3288.558,764,48764
25024,2,183.9382,367.8764,722,48764
25025,3,202.332,606.996,726,48764
25026,4,202.332,809.328,729,48764
25027,1,14.1289,14.1289,858,48764
25028,5,469.794,2348.97,770,48764
25029,5,67.539,337.695,826,48764
25030,8,469.794,3758.352,762,48764
25031,8,469.794,3758.352,761,48764
25032,7,600.2625,4201.8375,797,48764
25033,1,1466.01,1466.01,789,48764
25034,1,324.4527,324.4527,836,48764
25035,2,469.794,939.588,765,48764
25036,4,202.332,809.328,725,48764
25037,1,1242.8518,1242.8518,779,48765
25038,1,33.7745,33.7745,809,48765
25039,3,20.1865,60.5595,711,48765
25040,3,53.994,161.982,856,48765
25041,3,469.794,1409.382,761,48766
25042,2,14.1289,28.2578,859,48766
25043,3,469.794,1409.382,770,48766
25044,3,28.8404,86.5212,716,48766
25045,3,469.794,1409.382,763,48766
25046,5,53.994,269.97,856,48766
25047,3,11.994,35.982,844,48766
25048,1,202.332,202.332,729,48766
25049,1,600.2625,600.2625,801,48766
25050,3,324.4527,973.3581,836,48766
25051,1,1466.01,1466.01,790,48766
25052,5,469.794,2348.97,762,48766
25053,4,469.794,1879.176,760,48766
25054,1,324.4527,324.4527,822,48766
25055,1,324.4527,324.4527,835,48766
25056,2,469.794,939.588,766,48766
25057,3,20.1865,60.5595,711,48766
25058,2,20.1865,40.373,707,48766
25059,1,44.994,44.994,852,48766
25060,3,28.8404,86.5212,715,48766
25061,5,1308.9375,6544.6875,793,48766
25062,3,15,45,843,48766
25063,5,35.994,179.97,841,48766
25064,1,600.2625,600.2625,797,48766
25065,3,1308.9375,3926.8125,794,48766
25066,3,28.8404,86.5212,714,48766
25067,2,14.1289,28.2578,858,48766
25068,2,469.794,939.588,765,48766
25069,5,44.994,224.97,854,48766
25070,4,469.794,1879.176,764,48766
25071,2,53.994,107.988,857,48766
25072,3,53.994,161.982,855,48766
25073,5,469.794,2348.97,768,48766
25074,4,600.2625,2401.05,798,48766
25075,4,35.994,143.976,849,48766
25076,5,20.1865,100.9325,708,48766
25077,1,183.9382,183.9382,738,48766
25078,1,67.539,67.539,826,48766
25079,6,5.1865,31.119,712,48766
25080,2,1466.01,2932.02,789,48766
25081,4,647.994,2591.976,785,48767
25082,1,209.256,209.256,832,48767
25083,24,20.8945,476.3946,863,48767
25084,2,1242.8518,2485.7036,781,48767
25085,2,1242.8518,2485.7036,779,48767
25086,2,141.615,283.23,824,48767
25087,1,647.994,647.994,787,48767
25088,4,1229.4589,4917.8356,783,48767
25089,5,647.994,3239.97,786,48767
25090,1,33.7745,33.7745,809,48767
25091,1,1229.4589,1229.4589,782,48767
25092,3,647.994,1943.982,788,48767
25093,5,1229.4589,6147.2945,784,48767
25094,1,1229.4589,1229.4589,784,48768
25095,4,1242.8518,4971.4072,779,48768
25096,3,647.994,1943.982,785,48768
25097,4,1229.4589,4917.8356,782,48768
25098,3,1229.4589,3688.3767,783,48768
25099,4,647.994,2591.976,787,48768
25100,1,196.329,196.329,825,48768
25101,5,647.994,3239.97,788,48768
25102,2,209.256,418.512,832,48768
25103,5,1242.8518,6214.259,780,48768
25104,10,22.794,227.94,863,48768
25105,2,1242.8518,2485.7036,781,48768
25106,1,33.7745,33.7745,809,48768
25107,2,600.2625,1200.525,801,48769
25108,3,53.994,161.982,856,48769
25109,7,28.8404,201.8828,715,48769
25110,3,469.794,1409.382,764,48769
25111,5,28.8404,144.202,716,48769
25112,4,469.794,1879.176,770,48769
25113,2,469.794,939.588,766,48769
25114,2,469.794,939.588,760,48769
25115,3,11.994,35.982,844,48769
25116,7,469.794,3288.558,765,48769
25117,2,20.1865,40.373,708,48769
25118,1,67.539,67.539,826,48769
25119,1,600.2625,600.2625,798,48769
25120,4,28.8404,115.3616,714,48769
25121,2,469.794,939.588,768,48769
25122,3,44.994,134.982,854,48769
25123,3,14.1289,42.3867,858,48769
25124,2,324.4527,648.9054,835,48769
25125,1,1308.9375,1308.9375,794,48769
25126,4,20.1865,80.746,707,48769
25127,2,469.794,939.588,762,48769
25128,3,324.4527,973.3581,836,48769
25129,7,15,105,843,48769
25130,5,469.794,2348.97,761,48769
25131,1,1308.9375,1308.9375,793,48769
25132,2,469.794,939.588,763,48769
25133,4,44.994,179.976,852,48769
25134,3,53.994,161.982,857,48769
25135,3,183.9382,551.8146,738,48769
25136,3,35.994,107.982,841,48769
25137,5,35.994,179.97,849,48769
25138,3,5.1865,15.5595,712,48769
25139,1,14.1289,14.1289,859,48769
25140,2,53.994,107.988,855,48769
25141,3,600.2625,1800.7875,797,48769
25142,5,20.1865,100.9325,711,48769
25143,4,209.256,837.024,832,48770
25144,6,647.994,3887.964,787,48770
25145,2,1242.8518,2485.7036,780,48770
25146,1,20.1865,20.1865,711,48770
25147,7,647.994,4535.958,786,48770
25148,2,1229.4589,2458.9178,782,48770
25149,3,1229.4589,3688.3767,784,48770
25150,3,196.329,588.987,825,48770
25151,2,53.994,107.988,856,48770
25152,2,647.994,1295.988,788,48770
25153,4,28.8404,115.3616,715,48770
25154,2,209.256,418.512,814,48770
25155,2,1229.4589,2458.9178,783,48770
25156,4,141.615,566.46,824,48770
25157,1,44.994,44.994,854,48770
25158,5,44.994,224.97,852,48770
25159,4,647.994,2591.976,785,48770
25160,2,1242.8518,2485.7036,781,48770
25161,5,1242.8518,6214.259,779,48770
25162,4,5.1865,20.746,712,48770
25163,28,18.995,478.674,863,48770
25164,6,22.794,136.764,862,48770
25165,3,33.7745,101.3235,809,48770
25166,2,53.994,107.988,857,48771
25167,8,469.794,3758.352,760,48771
25168,1,202.332,202.332,725,48771
25169,3,202.332,606.996,729,48771
25170,5,469.794,2348.97,762,48771
25171,5,469.794,2348.97,770,48771
25172,1,183.9382,183.9382,738,48771
25173,2,183.9382,367.8764,722,48771
25174,6,28.8404,173.0424,715,48771
25175,5,600.2625,3001.3125,797,48771
25176,4,5.1865,20.746,712,48771
25177,3,20.1865,60.5595,708,48771
25178,1,324.4527,324.4527,835,48771
25179,5,14.1289,70.6445,859,48771
25180,3,14.1289,42.3867,858,48771
25181,2,469.794,939.588,761,48771
25182,2,469.794,939.588,768,48771
25183,3,600.2625,1800.7875,798,48771
25184,7,11.994,83.958,844,48771
25185,2,469.794,939.588,765,48771
25186,5,28.8404,144.202,714,48771
25187,4,44.994,179.976,854,48771
25188,2,53.994,107.988,856,48771
25189,2,324.4527,648.9054,836,48771
25190,7,44.994,314.958,852,48771
25191,3,20.1865,60.5595,707,48771
25192,3,35.994,107.982,849,48771
25193,2,53.994,107.988,855,48771
25194,3,202.332,606.996,730,48771
25195,2,1308.9375,2617.875,793,48771
25196,2,20.1865,40.373,711,48771
25197,4,469.794,1879.176,766,48771
25198,1,469.794,469.794,764,48771
25199,4,28.8404,115.3616,716,48771
25200,5,15,75,843,48771
25201,2,1308.9375,2617.875,794,48771
25202,1,600.2625,600.2625,801,48771
25203,1,1466.01,1466.01,789,48771
25204,5,35.994,179.97,841,48771
25205,1,469.794,469.794,760,48772
25206,1,469.794,469.794,762,48772
25207,1,469.794,469.794,763,48772
25208,2,469.794,939.588,761,48772
25209,2,469.794,939.588,765,48772
25210,2,469.794,939.588,770,48772
25211,3,469.794,1409.382,760,48773
25212,1,469.794,469.794,762,48773
25213,1,469.794,469.794,763,48773
25214,1,469.794,469.794,761,48773
25215,3,469.794,1409.382,770,48773
25216,2,22.794,45.588,861,48774
25217,2,22.794,45.588,863,48774
25218,1,1229.4589,1229.4589,783,48774
25219,3,22.794,68.382,862,48774
25220,2,1229.4589,2458.9178,782,48774
25221,3,5.1865,15.5595,712,48775
25222,1,469.794,469.794,759,48775
25223,4,469.794,1879.176,761,48775
25224,3,20.1865,60.5595,708,48775
25225,2,469.794,939.588,760,48775
25226,1,469.794,469.794,764,48775
25227,2,600.2625,1200.525,797,48775
25228,3,469.794,1409.382,770,48775
25229,3,600.2625,1800.7875,801,48775
25230,4,44.994,179.976,854,48775
25231,4,600.2625,2401.05,800,48775
25232,1,1466.01,1466.01,789,48775
25233,3,469.794,1409.382,768,48775
25234,1,1308.9375,1308.9375,794,48775
25235,2,469.794,939.588,769,48775
25236,2,1308.9375,2617.875,792,48775
25237,2,1466.01,2932.02,790,48775
25238,2,20.1865,40.373,711,48775
25239,2,469.794,939.588,765,48775
25240,1,44.994,44.994,852,48775
25241,1,1308.9375,1308.9375,796,48775
25242,1,1308.9375,1308.9375,793,48775
25243,4,469.794,1879.176,762,48775
25244,4,1308.9375,5235.75,795,48775
25245,4,469.794,1879.176,763,48775
25246,2,1466.01,2932.02,791,48775
25247,4,67.539,270.156,826,48775
25248,3,469.794,1409.382,767,48775
25249,1,600.2625,600.2625,798,48775
25250,8,28.8404,230.7232,715,48775
25251,1,647.994,647.994,787,48776
25252,1,1229.4589,1229.4589,784,48776
25253,2,1242.8518,2485.7036,779,48776
25254,1,744.2727,744.2727,748,48776
25255,2,22.794,45.588,862,48776
25256,1,647.994,647.994,786,48776
25257,3,36.447,109.341,815,48776
25258,1,1242.8518,1242.8518,780,48776
25259,2,137.694,275.388,804,48776
25260,6,22.794,136.764,863,48776
25261,2,647.994,1295.988,788,48776
25262,3,61.374,184.122,806,48776
25263,2,209.256,418.512,831,48776
25264,1,1242.8518,1242.8518,781,48776
25265,5,1229.4589,6147.2945,782,48776
25266,4,209.256,837.024,832,48776
25267,2,1229.4589,2458.9178,783,48776
25268,3,736.1455,2208.4365,747,48776
25269,2,141.615,283.23,824,48776
25270,3,196.329,588.987,825,48776
25271,1,33.7745,33.7745,809,48776
25272,3,469.794,1409.382,760,48777
25273,2,469.794,939.588,765,48777
25274,2,469.794,939.588,762,48777
25275,1,469.794,469.794,763,48777
25276,3,209.256,627.768,814,48778
25277,3,744.2727,2232.8181,742,48778
25278,3,53.994,161.982,856,48778
